dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_19-32-40,New_NPC (93)(Clone),89,40,79556,48,0
22-08-04_19-32-40,New_NPC (93)(Clone),89,40,79561,48,0
22-08-04_19-32-41,New_NPC (93)(Clone),89,39,79566,48,0
22-08-04_19-32-41,New_NPC (93)(Clone),89,40,79571,48,0
22-08-04_19-32-41,New_NPC (93)(Clone),89,38,79576,48,0
22-08-04_19-32-41,New_NPC (93)(Clone),89,38,79581,48,0
22-08-04_19-32-42,New_NPC (93)(Clone),89,41,79586,48,0
22-08-04_19-32-42,New_NPC (93)(Clone),89,42,79591,48,0
22-08-04_19-32-42,New_NPC (93)(Clone),89,42,79596,48,0
22-08-04_19-32-44,New_NPC (93)(Clone),86,36,79663,48,0
22-08-04_19-32-44,New_NPC (93)(Clone),83,30,79668,48,0
22-08-04_19-32-44,New_NPC (93)(Clone),83,30,79673,48,0
22-08-04_19-32-45,New_NPC (93)(Clone),83,30,79678,48,0
22-08-04_19-32-45,New_NPC (93)(Clone),83,30,79683,48,0
22-08-04_19-32-46,New_NPC (93)(Clone),82,30,79713,48,0
22-08-04_19-32-46,New_NPC (93)(Clone),80,16,79718,48,0
22-08-04_19-32-46,New_NPC (93)(Clone),80,15,79723,48,0
22-08-04_19-32-47,New_NPC (93)(Clone),80,15,79728,48,0
22-08-04_19-32-47,New_NPC (93)(Clone),79,15,79733,48,0
22-08-04_19-32-47,New_NPC (93)(Clone),79,13,79738,48,0
22-08-04_19-32-48,New_NPC (93)(Clone),78,13,79743,48,0
22-08-04_19-32-50,NPC 217(Clone),16,9,79839,48,0
22-08-04_19-32-50,NPC 217(Clone),75,69,79844,48,0
22-08-04_19-32-50,NPC 217(Clone),75,69,79859,48,0
22-08-04_19-32-51,NPC 217(Clone),75,69,79864,48,0
22-08-04_19-32-54,NPC 217(Clone),86,66,80044,48,0
22-08-04_19-32-54,NPC 217(Clone),68,49,80049,48,0
22-08-04_19-32-54,NPC 217(Clone),68,49,80054,48,0
22-08-04_19-32-55,NPC 217(Clone),76,68,80059,48,0
22-08-04_19-32-56,NPC 217(Clone),26,12,80100,48,0
22-08-04_19-32-56,NPC 217(Clone),77,67,80105,48,0
22-08-04_19-32-56,NPC 217(Clone),103,48,80110,48,0
22-08-04_19-32-57,Sitting_NPC (422),76,66,80155,48,0
22-08-04_19-32-58,Sitting_NPC (422),33,42,80160,48,0
22-08-04_19-32-58,Sitting_NPC (422),33,42,80165,48,0
22-08-04_19-32-58,NPC-627,33,42,80171,48,0
22-08-04_19-33-03,NPC 217(Clone),121,62,80464,49,0
22-08-04_19-33-03,NPC 217(Clone),77,61,80469,49,0
22-08-04_19-33-04,NPC 217(Clone),77,61,80474,49,0
22-08-04_19-33-04,NPC 217(Clone),77,61,80479,49,0
22-08-04_19-33-04,NPC 217(Clone),77,61,80484,49,0
22-08-04_19-33-05,NPC 217(Clone),77,61,80489,49,0
22-08-04_19-33-05,NPC 217(Clone),77,61,80494,49,0
22-08-04_19-33-05,NPC 217(Clone),77,61,80499,49,0
22-08-04_19-33-06,NPC 217(Clone),77,61,80504,49,0
22-08-04_19-33-06,NPC 217(Clone),77,61,80509,49,0
22-08-04_19-33-06,NPC 217(Clone),77,61,80514,49,0
22-08-04_19-33-07,NPC 217(Clone),77,61,80519,49,0
22-08-04_19-33-07,NPC 217(Clone),77,61,80524,49,0
22-08-04_19-33-07,NPC 217(Clone),77,60,80529,49,0
22-08-04_19-33-08,NPC 217(Clone),77,60,80534,49,0
22-08-04_19-33-08,NPC 217(Clone),77,60,80539,49,0
22-08-04_19-33-08,NPC 217(Clone),77,60,80544,49,0
22-08-04_19-33-09,NPC 217(Clone),77,60,80549,49,0
22-08-04_19-33-09,NPC 217(Clone),77,60,80554,49,0
22-08-04_19-33-11,NPC 217(Clone),85,56,80670,49,0
22-08-04_19-33-11,NPC 217(Clone),78,57,80675,49,0
22-08-04_19-33-12,NPC 217(Clone),78,57,80680,49,0
22-08-04_19-33-14,Sitting_NPC (422),102,36,80839,49,0
22-08-04_19-33-15,Sitting_NPC (422),150,30,80844,49,0
22-08-04_19-33-15,Sitting_NPC (422),34,31,80849,49,0
